sample_index,video_frame_index,time_s_from_video_start,time_s_from_trim_start
874,1091,4.196154,3.361538
875,1092,4.200000,3.365385
876,1093,4.203846,3.369231
877,1094,4.207692,3.373077
878,1095,4.211538,3.376923
879,1096,4.215385,3.380769
880,1097,4.219231,3.384615
881,1098,4.223077,3.388462
882,1099,4.226923,3.392308
883,1100,4.230769,3.396154
884,1101,4.234615,3.400000
885,1102,4.238462,3.403846
886,1103,4.242308,3.407692
887,1104,4.246154,3.411538
888,1105,4.250000,3.415385
889,1106,4.253846,3.419231
890,1107,4.257692,3.423077
891,1108,4.261538,3.426923
892,1109,4.265385,3.430769
893,1110,4.269231,3.434615
894,1111,4.273077,3.438462
895,1112,4.276923,3.442308
896,1113,4.280769,3.446154
897,1114,4.284615,3.450000
898,1115,4.288462,3.453846
899,1116,4.292308,3.457692
900,1117,4.296154,3.461538
901,1118,4.300000,3.465385
902,1119,4.303846,3.469231
903,1120,4.307692,3.473077
904,1121,4.311538,3.476923
905,1122,4.315385,3.480769
906,1123,4.319231,3.484615
907,1124,4.323077,3.488462
908,1125,4.326923,3.492308
909,1126,4.330769,3.496154
910,1127,4.334615,3.500000
911,1128,4.338462,3.503846
912,1129,4.342308,3.507692
913,1130,4.346154,3.511538
914,1131,4.350000,3.515385
915,1132,4.353846,3.519231
916,1133,4.357692,3.523077
917,1134,4.361538,3.526923
918,1135,4.365385,3.530769
919,1136,4.369231,3.534615
920,1137,4.373077,3.538462
921,1138,4.376923,3.542308
922,1139,4.380769,3.546154
923,1140,4.384615,3.550000
924,1141,4.388462,3.553846
925,1142,4.392308,3.557692
926,1143,4.396154,3.561538
927,1144,4.400000,3.565385
928,1145,4.403846,3.569231
929,1146,4.407692,3.573077
930,1147,4.411538,3.576923
931,1148,4.415385,3.580769
932,1149,4.419231,3.584615
933,1150,4.423077,3.588462
934,1151,4.426923,3.592308
935,1152,4.430769,3.596154
936,1153,4.434615,3.600000
937,1154,4.438462,3.603846
938,1155,4.442308,3.607692
939,1156,4.446154,3.611538
940,1157,4.450000,3.615385
941,1158,4.453846,3.619231
942,1159,4.457692,3.623077
943,1160,4.461538,3.626923
944,1161,4.465385,3.630769
945,1162,4.469231,3.634615
946,1163,4.473077,3.638462
947,1164,4.476923,3.642308
948,1165,4.480769,3.646154
949,1166,4.484615,3.650000
950,1167,4.488462,3.653846
951,1168,4.492308,3.657692
952,1169,4.496154,3.661538
953,1170,4.500000,3.665385
954,1171,4.503846,3.669231
955,1172,4.507692,3.673077
956,1173,4.511538,3.676923
957,1174,4.515385,3.680769
958,1175,4.519231,3.684615
959,1176,4.523077,3.688462
960,1177,4.526923,3.692308
961,1178,4.530769,3.696154
962,1179,4.534615,3.700000
963,1180,4.538462,3.703846
964,1181,4.542308,3.707692
965,1182,4.546154,3.711538
966,1183,4.550000,3.715385
967,1184,4.553846,3.719231
968,1185,4.557692,3.723077
969,1186,4.561538,3.726923
970,1187,4.565385,3.730769
971,1188,4.569231,3.734615
